COSERO_LamaH_daily                                 10:58 21 06 2021
NB_	IZ_	NZ_	TONZ_	Div_TONZ	QDIV_LT_	QDIV_UT_	QDIV_RATIO_	X_COORD	Y_COORD	WATERBODY_	DFZON_	ELEV_	NC_	ETSLPCOR_	CTMAX_	CTMIN_	NVAR_	RAINTRT_	SNOWCOR_	SNOWTRT_	THRT_	M_	FK_	PWP_	KBF_	BETA_	FKFAK_	H1_	H2_	TAB1_	TAB2_	TVS1_	TVS2_	TAB4_	TAB3_	TAB5_	PCor1_	PCor2_	PCor3_	PCor4_	PCor5_	PCor6_	PCor7_	PCor8_	PCor9_	PCor10_	PCor11_	PCor12_	TCor1_	TCor2_	TCor3_	TCor4_	TCor5_	TCor6_	TCor7_	TCor8_	TCor9_	TCor10_	TCor11_	TCor12_	TMMon1_	TMMon2_	TMMon3_	TMMon4_	TMMon5_	TMMon6_	TMMon7_	TMMon8_	TMMon9_	TMMon10_	TMMon11_	TMMon12_	INTMAX1_	INTMAX2_	INTMAX3_	INTMAX4_	INTMAX5_	INTMAX6_	INTMAX7_	INTMAX8_	INTMAX9_	INTMAX10_	INTMAX11_	INTMAX12_	ETVEGCOR1_	ETVEGCOR2_	ETVEGCOR3_	ETVEGCOR4_	ETVEGCOR5_	ETVEGCOR6_	ETVEGCOR7_	ETVEGCOR8_	ETVEGCOR9_	ETVEGCOR10_	ETVEGCOR11_	ETVEGCOR12_	DAYSDRY1_	DAYSDRY2_	DAYSDRY3_	DAYSDRY4_	DAYSDRY5_	DAYSDRY6_	DAYSDRY7_	DAYSDRY8_	DAYSDRY9_	DAYSDRY10_	DAYSDRY11_	DAYSDRY12_	DAYSWET1_	DAYSWET2_	DAYSWET3_	DAYSWET4_	DAYSWET5_	DAYSWET6_	DAYSWET7_	DAYSWET8_	DAYSWET9_	DAYSWET10_	DAYSWET11_	DAYSWET12_	ETSYSCOR1_	ETSYSCOR2_	ETSYSCOR3_	ETSYSCOR4_	ETSYSCOR5_	ETSYSCOR6_	ETSYSCOR7_	ETSYSCOR8_	ETSYSCOR9_	ETSYSCOR10_	ETSYSCOR11_	ETSYSCOR12_	KMELTRINI_	KSHINI_	KSWINI_	TSOILINI_	BW0INI_	BW1INI_	BW2INI_	BW3INI_	BW4INI_	BAREGR_	CTNeg_	CTRed_	DWHCAP_	EVPNS_	EVPSNO_	NSRHOMAX_	PEX2_	PEX3_	SETCON_	SNOWDET_	SOILTYPE_	SRHOMAX_	TSOILMAX_	TSOILMIN_	TVAR_	UADJ_	WHCAP_	SPARE1_	SPARE2_	SPARE3_	GLAC_CT_	GLAC_GLFAKT_	GLAC_ICECOV_	GLAC_TAB_
25	1	25	735	735	0	0	0	0	0	0	108.788	2280	3	1.9832	6.3829	6.5074	2.0123	0.7811	1	-1.6766	0	228.5244	1	0	9972.9219	0.6898	0.1184	1.2039	0.3159	100.3308	490.8746	30.7665	250.1398	0.226	9992.4326	0.423	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-10.7	-9.13	-5.27	-1.55	2.53	6.46	9.4	9.31	5.59	1.47	-5.34	-9.79	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
26	1	26	788	788	0	0	0	0	0	0	57.091	2806	8	0.9894	6.9219	1.0062	1.6777	3.8694	1	-1.3611	0	479.5078	1	0	7712.7012	1.3575	0.6889	1.0449	49.5131	41.2031	480.3964	48.6384	204.4232	9.5349	272.106	0.5984	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-13.3	-12.09	-8.5	-4.83	-0.54	3.33	6.07	6	2.53	-1.29	-7.93	-12.27	0	0	0	0	0	0	0	0	0	0	0	0	0.65	0.65	0.65	0.65	0.7	0.75	0.75	0.75	0.7	0.65	0.65	0.65	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0.35	2
27	1	27	597	682	0	6.8	0.2767	0	0	0	130.486	2254	3	0.5079	6.99	6.9629	2.3146	1.2894	1	-1.9986	0	477.5494	1	0	2195.1631	0.2965	0.9206	1.0377	35.7526	48.7803	466.9157	31.0514	995.241	0.1052	9970.916	0.0945	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-10.72	-8.95	-5.15	-1.7	2.38	6.19	8.99	8.97	5.47	1.65	-5.06	-9.75	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
28	1	28	445	682	0	9.3	0.6927	0	0	0	98.219	2362	7	0.5939	6.9616	6.6673	3.0744	0.0056	1	-1.9917	0	51.1738	1	0	9054.752	2.4213	0.253	1.1277	5.2023	66.2201	463.0377	30.0411	347.927	0.0932	9890.4062	0.0526	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-11.72	-10.14	-6.38	-2.83	1.39	5.23	7.99	7.93	4.43	0.58	-6.1	-10.7	0	0	0	0	0	0	0	0	0	0	0	0	0.65	0.65	0.65	0.65	0.7	0.75	0.75	0.75	0.7	0.65	0.65	0.65	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
29	1	29	788	788	0	0	0	0	0	0	77.25	1541	5	1.9842	6.8247	6.2741	1.9643	1.1368	1	-1.9777	0	499.7191	1	0	2514.7451	1.6857	0.1174	5.7796	14.1713	12.4472	494.1114	7.1938	299.6887	3.2782	9924.2998	5.878	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-7.31	-5.56	-1.58	1.83	6.46	10.43	12.67	12.4	8.88	4.97	-1.59	-6.11	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
30	1	30	803	767	0	17.5	0.6512	0	0	0	172.79	2545	8	1.4267	6.6993	1.721	4.7947	0.0977	1	-1.9897	0	16.0202	1	0	9674.2871	9.5627	0.8406	1.0303	3.6959	68.2929	492.0718	35.4975	320.1947	2.3945	9949.584	2.2476	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-11.68	-10.44	-6.78	-3.14	1.05	4.96	7.8	7.69	4.09	0.13	-6.47	-10.74	0	0	0	0	0	0	0	0	0	0	0	0	0.65	0.65	0.65	0.65	0.7	0.75	0.75	0.75	0.7	0.65	0.65	0.65	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0.16	2
31	1	31	446	446	0	0	0	0	0	0	11.435	3122	8	0.64	6.9976	6.9584	0.0061	2.7472	1	1.7382	0	498.0974	1	0	1514.7119	1.0458	0.9705	1.5046	0.0161	69.8145	479.8524	50.8665	210.7206	9.97	9363.1328	3.9364	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-13.81	-12.64	-9.11	-5.5	-1.21	2.6	5.33	5.29	1.89	-1.84	-8.43	-12.78	0	0	0	0	0	0	0	0	0	0	0	0	0.85	0.85	0.85	0.85	0.85	0.9	0.9	0.9	0.85	0.85	0.85	0.85	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0.74	2
32	1	32	598	598	0	0	0	0	0	0	72.623	2776	8	1.7833	6.9862	1.3136	4.9945	3.944	1	0.1901	0	497.0746	1	0	2033.5439	0.9167	0.9964	6.7134	26.625	6.4275	466.7584	95.0265	927.6584	8.9586	9848.958	0.2988	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-11.38	-10.01	-6.23	-2.46	1.88	6.08	8.72	8.52	4.93	0.8	-5.7	-10.32	0	0	0	0	0	0	0	0	0	0	0	0	0.65	0.65	0.65	0.65	0.7	0.75	0.75	0.75	0.7	0.65	0.65	0.65	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0.27	2
33	1	33	685	685	0	0	0	0	0	0	12.854	2358	7	1.9865	6.3318	1.0258	2.3947	3.8401	1	-1.8845	0	495.9315	1	0	2706.8931	0.4972	0.1009	1.2369	0.4311	142.4843	490.3486	52.6207	981.7104	0.2124	9906.0771	0.3614	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-9.96	-8.52	-4.65	-1.03	3.06	7.03	9.84	9.69	5.96	1.88	-4.78	-9.1	0	0	0	0	0	0	0	0	0	0	0	0	0.65	0.65	0.65	0.65	0.7	0.75	0.75	0.75	0.7	0.65	0.65	0.65	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
34	1	34	736	736	0	0	0	0	0	0	9.002	2425	7	1.9923	5.6198	1.097	1.6138	3.9466	1	1.9911	0	304.8173	1	0	6859.7588	0.4739	0.182	6.8896	0.1337	38.6581	361.3354	32.6078	944.0515	5.4169	9923.5215	1.389	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-9.34	-7.77	-3.92	-0.46	3.75	7.78	10.4	10.2	6.64	2.69	-3.88	-8.33	0	0	0	0	0	0	0	0	0	0	0	0	0.65	0.65	0.65	0.65	0.7	0.75	0.75	0.75	0.7	0.65	0.65	0.65	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
35	1	35	823	814	0	20	0.6014	0	0	0	204.351	2155	7	1.0707	5.6524	6.9983	1.4594	0.2093	1	-1.4031	0	491.6616	1	0	2787.542	0.7951	0.1915	1.4266	4.3424	27.4307	397.5229	5.4434	357.2556	5.0369	9957.3467	2.714	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-9.81	-8.36	-4.63	-1.17	3	6.94	9.64	9.51	5.94	2	-4.47	-8.88	0	0	0	0	0	0	0	0	0	0	0	0	0.65	0.65	0.65	0.65	0.7	0.75	0.75	0.75	0.7	0.65	0.65	0.65	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
36	1	36	447	447	0	0	0	0	0	0	21.621	1963	5	1.9969	5.504	1.6468	1.603	2.4837	1	-1.6728	0	487.2962	1	0	9066.0596	0.587	0.1001	3.3345	0.3276	75.3795	470.0746	19.354	427.8306	0.1544	9856.1416	0.5052	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-8.57	-7.29	-3.62	-0.23	3.84	8.18	10.77	10.58	6.83	2.72	-3.39	-7.68	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
37	1	37	447	447	0	0	0	0	0	0	58.28	1855	3	1.699	6.4957	3.6235	2.0307	2.7017	1	-1.3838	0	493.2571	1	0	9879.0371	1.376	0.4309	5.0174	18.6975	122.3962	429.3771	12.1277	455.6384	0.2377	3691.9658	0.2385	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-7.64	-6.34	-2.46	1.03	5.17	9.61	12.17	11.94	8.04	3.66	-2.58	-6.8	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
38	1	38	447	447	0	0	0	0	0	0	109.413	2024	3	1.9903	6.017	6.5141	1.5783	0.0797	1	-1.9338	0	497.9177	1	0	3648.3921	0.5399	0.1003	17.0245	0.0018	130.588	384.431	3.4336	322.4985	0.2153	5247.0879	0.3693	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-9.3	-8.02	-4.46	-1.13	2.91	7.07	9.77	9.64	5.99	2	-4.12	-8.4	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
39	1	39	447	447	0	0	0	0	0	0	111.892	1948	3	1.9739	3.5761	2.7072	1.1825	3.9754	1	-1.0135	0	358.1286	1	0	9008.4863	0.4515	0.3307	1.0811	0.1419	46.3457	375.8388	16.7462	249.8889	0.1347	4278.3535	0.245	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-8.25	-6.96	-3.1	0.41	4.51	8.84	11.49	11.28	7.42	3.1	-3.22	-7.42	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
40	1	40	599	599	0	0	0	0	0	0	61.761	1923	3	1.9948	6.974	5.9862	1.0599	0.6758	1	-1.9379	0	497.6166	1	0	2084.6348	1.3569	0.1031	1.3024	44.1897	168.9677	116.1937	99.2592	22.6166	0.2292	9872.7793	0.2491	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-8.52	-7.16	-3.45	-0.09	4.06	8.25	10.87	10.7	6.99	2.87	-3.38	-7.63	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
41	1	41	599	599	0	0	0	0	0	0	127.442	2365	7	1.9889	5.0122	1.0213	4.6231	3.9589	1	-1.7357	0	496.65	1	0	9977.3389	0.1749	0.1585	1.3279	0.1654	36.3527	498.672	16.9744	643.2102	0.2055	9832.8096	0.3025	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-10.29	-9.12	-5.52	-2.02	2.05	6.01	8.8	8.69	5.07	1.09	-5.2	-9.44	0	0	0	0	0	0	0	0	0	0	0	0	0.65	0.65	0.65	0.65	0.7	0.75	0.75	0.75	0.7	0.65	0.65	0.65	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
42	1	42	830	830	0	0	0	0	0	0	74.252	1876	3	1.9897	5.3382	3.2708	1.2761	2.1549	1	1.1376	0	487.7661	1	0	4181.0986	0.8857	0.1641	3.8881	2.504	68.4499	393.6194	13.7536	250.9911	0.0765	6048.7314	0.329	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-7.61	-6.12	-2.41	0.89	5.28	9.54	11.89	11.68	8.04	3.98	-2.34	-6.62	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
43	1	43	830	830	0	0	0	0	0	0	73.179	1750	3	1.9993	6.7752	6.1592	1.4923	3.3744	1	0.3259	0	496.8015	1	0	4063.1997	0.7666	0.1182	1.0335	20.515	96.1099	475.5592	15.1308	559.1208	0.2356	4494.3594	0.2656	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-7.35	-5.82	-2.1	1.2	5.71	9.91	12.22	12	8.36	4.31	-2.05	-6.35	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
44	1	44	686	686	0	65	0.8947	0	0	0	135.627	2242	7	0.5141	6.968	2.1805	3.2796	1.805	1	-0.7651	0	99.791	1	0	9883.4854	1.0359	0.1822	5.5227	0.6709	1.2104	147.2379	9.7831	307.2804	0.134	1493.5586	0.0775	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-9.52	-8.38	-4.89	-1.49	2.62	6.85	9.55	9.45	5.72	1.7	-4.43	-8.65	0	0	0	0	0	0	0	0	0	0	0	0	0.65	0.65	0.65	0.65	0.7	0.75	0.75	0.75	0.7	0.65	0.65	0.65	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
45	1	45	448	448	0	0	0	0	0	0	23.99	2506	7	0.5093	6.7425	6.8164	1.9285	1.0622	1	-1.7878	0	497.3547	1	0	2253.4678	0.1795	0.9789	2.8226	0.5893	4.7664	348.0713	11.5583	172.9116	5.4784	567.5464	0.773	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-10.3	-9.12	-5.84	-2.59	1.48	5.52	8.21	8.11	4.62	0.94	-5	-9.36	0	0	0	0	0	0	0	0	0	0	0	0	0.65	0.65	0.65	0.65	0.7	0.75	0.75	0.75	0.7	0.65	0.65	0.65	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
46	1	46	686	686	0	2.6	0.4884	0	0	0	129.41	2050	3	0.5829	5.6187	6.8938	2.5938	0.2833	1	-1.993	0	492.4584	1	0	1179.627	0.4988	0.8099	1.0567	14.2216	114.9948	4.0772	84.917	20.6958	0.1064	9928.2295	0.0946	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-9.32	-8.01	-4.52	-1.22	2.92	6.99	9.65	9.54	5.95	2.05	-4.1	-8.37	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
47	1	47	737	737	0	0	0	0	0	0	15.924	2064	3	1.3336	5.2172	6.4334	1.5086	3.9419	1	-1.03	0	356.7967	1	0	6320.6348	0.9686	0.2456	1.0114	3.3147	21.2103	412.1315	6.6222	999.6069	4.3255	7118.7109	4.5239	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-7.83	-6.41	-2.71	0.62	4.94	9.28	11.69	11.49	7.79	3.69	-2.62	-6.89	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
48	1	48	450	450	0	0	0	0	0	0	14.913	1510	5	1.9938	4.4229	6.8758	1.2892	3.9089	1	-1.9204	0	493.7152	1	0	9946.8555	0.4657	0.1022	1.1892	2.4401	54.4814	172.2891	91.871	15.4459	0.0733	9890.1641	0.0598	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-5.63	-3.97	-0.3	3.18	8.4	12.1	14.14	13.91	10.29	6.32	-0.08	-4.49	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
49	1	49	450	450	0	0	0	0	0	0	12.814	1363	5	1.9982	6.9532	6.0504	2.0149	0.5	1	-1.8928	0	94.1637	1	0	9961.6934	9.9975	0.3414	15.8168	0.5105	130.9126	476.7299	89.0222	93.5956	0.2222	2600.2744	0.3658	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-5.61	-3.95	-0.27	3.21	8.44	12.14	14.18	13.94	10.32	6.34	-0.06	-4.47	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
50	1	50	838	838	0	0	0	0	0	0	9.736	1108	5	2	5.2397	7	4.2523	0	1	-2	0	500	1	0	10000	9.3057	0.1	20	40.5588	160.5413	305.0406	1	242.8702	1.0877	10000	18.8148	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-5.85	-4.23	-0.57	2.86	7.95	11.8	13.87	13.64	9.99	6.02	-0.45	-4.81	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
