ID;area_calc;elev_mean;elev_med;elev_std;elev_ran;slope_mean;mvert_dist;mvert_ang;elon_ratio;strm_dens;p_mean;et0_mean;eta_mean;arid_1;arid_2;p_season;frac_snow;hi_prec_fr;hi_prec_du;hi_prec_ti;lo_prec_fr;lo_prec_du;lo_prec_ti;lc_dom;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;lai_max;lai_diff;ndvi_max;ndvi_min;gvf_max;gvf_diff;bedrk_dep;root_dep;soil_poros;soil_condu;soil_tawc;sand_fra;silt_fra;clay_fra;grav_fra;oc_fra;gc_dom;gc_ig_fra;gc_mt_fra;gc_pa_fra;gc_pb_fra;gc_pi_fra;gc_py_fra;gc_sc_fra;gc_sm_fra;gc_ss_fra;gc_su_fra;gc_va_fra;gc_vb_fra;gc_wb_fra;geol_perme;geol_poros;NEXTDOWNID
277;43.677;906;849;324;1541;370;12.7;313;0.586;0.78;4.29;2.19;1.79;0.51;0.71;0.36;0.19;10.15;1.22;jja;161.9;2.73;djf;313;0.093;0.057;0.769;0;0;0;4.5;4.29;0.77;0.17;0.85;0.76;0.7;0.35;0.48;0.041;0.06;0.362;0.433;0.204;0.138;0.021;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;280
278;130.917;899;857;273;1537;334;20.1;327;0.641;0.87;4.14;2.21;1.77;0.53;0.74;0.37;0.18;10.65;1.21;jja;166.2;2.77;djf;311;0.044;0.024;0.844;0;0;0.007;4.82;4.56;0.79;0.21;0.87;0.72;0.74;0.37;0.49;0.044;0.07;0.358;0.43;0.212;0.126;0.02;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;280
279;20.995;696;697;122;658;223;5;53;1.026;0.63;3.98;2.25;1.61;0.57;0.8;0.33;0.13;11.15;1.21;jja;174.7;2.9;djf;313;0.279;0;0.705;0;0;0;5.08;4.71;0.81;0.26;0.92;0.7;0.81;0.39;0.49;0.067;0.07;0.396;0.372;0.232;0.072;0.013;sm;0;0;0;0;0;0;0.445;0.555;0;0;0;0;0;-12.2;0.132;280
280;163.861;561;499;205;1427;197;29.9;19;0.483;0.6;3.81;2.27;1.66;0.6;0.87;0.33;0.13;11;1.2;jja;174.8;2.86;djf;313;0.407;0;0.49;0;0;0.087;4.17;3.83;0.78;0.24;0.92;0.71;2.81;0.41;0.49;0.124;0.07;0.354;0.382;0.265;0.093;0.015;sc;0;0;0;0;0;0;0.581;0.419;0;0;0;0;0;-12;0.115;281
281;22.056;351;349;38;204;71;6.1;107;0.87;0.85;3.31;2.34;1.62;0.71;1.04;0.31;0.11;12.3;1.19;jja;187.25;3.03;djf;112;0.441;0;0.177;0;0;0.372;2.1;1.89;0.67;0.22;0.82;0.64;6.34;0.65;0.49;0.319;0.1;0.367;0.348;0.285;0.079;0.01;sm;0;0;0;0;0;0;0.152;0.848;0;0;0;0;0;-12.6;0.17;314
282;71.268;577;588;132;708;175;18.8;305;0.506;0.45;3.38;2.27;1.63;0.67;0.95;0.31;0.12;12.15;1.2;jja;186.45;3.01;djf;231;0.537;0;0.403;0;0;0.051;4.27;3.9;0.79;0.23;0.98;0.78;1.36;0.39;0.49;0.122;0.07;0.376;0.37;0.254;0.075;0.013;sm;0;0;0;0;0;0;0.029;0.971;0;0;0;0;0;-13.3;0.186;314
283;64.407;718;706;74;399;82;12.8;156;0.706;0.53;2.69;2.18;1.57;0.81;0.88;0.4;0.12;13.1;1.17;jja;196.4;3.18;djf;312;0.55;0;0.364;0;0;0.086;3.19;2.93;0.72;0.17;0.89;0.78;1.01;0.64;0.47;0.876;0.11;0.428;0.363;0.208;0.111;0.009;pa;0;0.101;0.893;0;0;0;0;0;0;0.006;0;0;0;-14.1;0.011;284
284;120.867;685;673;110;531;97;15.3;156;0.813;0.48;2.76;2.19;1.58;0.79;0.89;0.4;0.12;13.55;1.2;jja;195.75;3.18;djf;312;0.587;0;0.354;0;0;0.05;3.14;2.88;0.72;0.18;0.9;0.77;0.99;0.82;0.46;0.89;0.12;0.513;0.3;0.187;0.096;0.008;pa;0;0.347;0.561;0;0;0;0;0;0;0.092;0;0;0;-13.8;0.029;287
285;101.465;894;896;60;418;88;14.4;198;0.789;0.46;2.8;2.13;1.6;0.76;0.81;0.43;0.14;11.95;1.22;jja;194.05;3.12;djf;312;0.19;0;0.773;0;0;0.009;4.07;3.64;0.74;0.25;0.84;0.64;1;0.61;0.46;0.437;0.1;0.524;0.302;0.174;0.097;0.014;pa;0;0;1;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;286
286;165.906;700;694;140;720;153;27.9;211;0.521;0.48;2.8;2.21;1.6;0.79;0.91;0.4;0.12;12.9;1.22;jja;194.6;3.14;djf;312;0.42;0;0.571;0;0;0.009;3.94;3.63;0.74;0.21;0.86;0.71;1;0.93;0.44;0.864;0.12;0.589;0.248;0.163;0.098;0.009;pa;0;0;1;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;287
287;149.891;521;523;113;622;104;21.8;154;0.634;0.52;2.65;2.27;1.62;0.86;1.02;0.34;0.09;13.3;1.2;jja;198;3.23;djf;242;0.613;0.002;0.332;0;0;0.045;2.89;2.59;0.72;0.21;0.91;0.74;1.87;1.15;0.44;1.005;0.14;0.626;0.214;0.16;0.091;0.006;pa;0;0.005;0.943;0;0;0;0;0.029;0;0.023;0;0;0;-14;0.02;314
288;95.57;340;345;50;427;58;22.1;4;0.499;0.51;2.8;2.32;1.65;0.83;1.12;0.26;0.08;12.65;1.19;jja;196.6;3.22;NA;211;0.835;0;0.09;0;0;0.069;2.13;1.87;0.67;0.18;0.8;0.68;14.82;0.76;0.48;0.324;0.11;0.399;0.353;0.248;0.095;0.009;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;314
289;78.989;837;845;76;463;105;11.6;176;0.861;0.49;2.85;2.17;1.61;0.76;0.85;0.43;0.14;12.6;1.25;NA;193.65;3.09;djf;312;0.303;0;0.625;0;0;0.007;4.1;3.76;0.75;0.2;0.87;0.73;1.01;0.55;0.43;0.55;0.09;0.652;0.221;0.127;0.063;0.016;pa;0;0;1;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;291
290;37.465;861;871;84;436;130;10;186;0.688;0.44;2.91;2.18;1.59;0.75;0.84;0.44;0.14;12.45;1.24;jja;192.5;3.07;djf;312;0.468;0;0.522;0;0;0.01;4.09;3.92;0.75;0.13;0.87;0.82;0.98;0.54;0.46;0.684;0.09;0.584;0.259;0.157;0.057;0.018;pa;0;0;1;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;291
291;185.894;589;618;178;714;126;30.2;217;0.509;0.49;2.71;2.24;1.64;0.83;0.99;0.35;0.11;12.85;1.22;jja;196.75;3.17;djf;312;0.48;0;0.472;0;0;0.044;3.48;3.21;0.73;0.19;0.85;0.71;5.16;0.73;0.44;0.821;0.11;0.572;0.262;0.166;0.082;0.009;pa;0;0;0.849;0;0;0;0;0.151;0;0;0;0;0;-14.2;0.037;314
292;87.993;512;520;128;599;134;16.4;186;0.644;0.52;2.59;2.27;1.64;0.88;1.05;0.3;0.09;12.85;1.22;jja;201.4;3.27;djf;242;0.566;0;0.407;0;0;0.026;3.55;3.26;0.75;0.2;0.92;0.76;1.88;1.05;0.43;0.756;0.13;0.632;0.216;0.152;0.091;0.006;pa;0;0;0.903;0;0;0;0;0;0;0.097;0;0;0;-13.8;0.031;314
293;165.137;712;714;186;835;147;20.9;177;0.692;0.59;2.57;2.24;1.68;0.87;0.94;0.35;0.12;13.2;1.23;jja;202.1;3.23;djf;312;0.273;0;0.703;0;0;0.011;4.41;3.93;0.77;0.27;0.89;0.66;0.99;0.58;0.44;0.656;0.09;0.588;0.262;0.15;0.08;0.014;pa;0;0.372;0.586;0;0;0;0;0;0;0.042;0;0;0;-13.9;0.019;314
294;118.082;1055;1065;215;1280;276;17.3;309;0.707;0.58;3.99;2.24;1.64;0.56;0.69;0.34;0.21;10.85;1.25;jja;167.55;2.8;djf;312;0.052;0.004;0.872;0;0;0.024;4.28;3.94;0.75;0.21;0.83;0.68;0.8;0.34;0.49;0.069;0.06;0.335;0.409;0.257;0.117;0.019;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;296
295;24.823;1116;1145;320;1258;342;7.5;346;0.752;0.37;3.97;2.15;1.68;0.54;0.64;0.34;0.22;10.55;1.27;jja;166.15;2.79;djf;312;0.053;0.075;0.659;0;0.031;0;3.7;3.5;0.72;0.12;0.8;0.76;0.68;0.31;0.48;0.04;0.05;0.35;0.422;0.228;0.141;0.02;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;296
296;175.724;926;850;267;1344;286;13.8;208;1.085;0.74;3.92;2.25;1.62;0.57;0.76;0.33;0.21;10.7;1.29;NA;167.1;2.8;djf;312;0.121;0.029;0.782;0;0;0.021;4.33;4.04;0.76;0.19;0.85;0.72;0.76;0.34;0.49;0.047;0.06;0.34;0.413;0.247;0.121;0.019;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;297
297;188.446;803;754;256;1348;313;18.9;11;0.82;0.96;3.87;2.26;1.62;0.58;0.83;0.32;0.19;11.15;1.27;jja;169.45;2.83;djf;312;0.152;0.005;0.819;0;0;0.014;4.62;4.28;0.78;0.22;0.86;0.7;0.86;0.35;0.49;0.057;0.06;0.357;0.429;0.214;0.133;0.02;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;300
298;98.285;706;681;155;909;260;10.6;285;1.057;0.7;3.75;2.28;1.63;0.61;0.89;0.31;0.17;11.8;1.24;jja;179;2.92;djf;312;0.313;0;0.668;0;0;0.018;4.71;4.39;0.8;0.23;0.9;0.73;0.74;0.52;0.49;0.096;0.08;0.348;0.427;0.224;0.122;0.017;sc;0;0.094;0;0;0;0;0.906;0;0;0;0;0;0;-11.8;0.055;300
299;156.556;436;388;107;643;95;14.5;64;0.972;0.64;3.17;2.31;1.61;0.73;1.06;0.28;0.11;12.25;1.21;jja;188.5;3.07;djf;211;0.782;0;0.185;0;0;0.033;3.17;2.83;0.74;0.21;0.9;0.73;8.95;0.74;0.48;0.236;0.11;0.419;0.336;0.245;0.076;0.008;sm;0;0;0;0;0;0;0.027;0.973;0;0;0;0;0;-13.4;0.187;300
300;355.046;468;426;154;838;137;27.3;16;0.778;0.62;3.26;2.32;1.63;0.71;1.06;0.28;0.12;12.1;1.23;jja;187.15;3.06;djf;231;0.617;0;0.294;0;0;0.084;3.35;3.02;0.74;0.21;0.89;0.74;5.93;0.68;0.48;0.214;0.11;0.382;0.374;0.244;0.088;0.011;sm;0;0.038;0;0;0;0;0.315;0.648;0;0;0;0;0;-12.3;0.142;314
301;27.341;995;937;171;835;214;6.1;71;0.961;0.52;3.94;2.3;1.72;0.58;0.71;0.36;0.22;10.1;1.23;jja;165.65;2.75;djf;312;0.159;0;0.696;0;0.023;0.044;3.76;3.41;0.73;0.21;0.82;0.67;0.8;0.68;0.49;0.081;0.11;0.366;0.384;0.25;0.099;0.013;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;304
302;35.825;1035;969;207;1227;289;9;86;0.751;0.6;4;2.24;1.63;0.56;0.68;0.35;0.22;10.65;1.25;jja;166.65;2.77;djf;312;0.011;0.068;0.855;0;0;0;3.47;3.17;0.72;0.2;0.8;0.67;0.84;0.35;0.49;0.063;0.06;0.352;0.424;0.225;0.128;0.02;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;304
303;22.944;1013;994;119;575;215;6.9;268;0.782;0.45;3.84;2.3;1.67;0.6;0.71;0.37;0.19;11.5;1.22;jja;174.25;2.8;djf;312;0.136;0;0.792;0;0;0.042;4.33;4.02;0.76;0.19;0.85;0.72;0.81;0.32;0.49;0.076;0.05;0.328;0.403;0.27;0.12;0.018;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;304
304;116.636;864;864;190;1496;289;20.4;295;0.597;0.59;3.96;2.32;1.66;0.59;0.78;0.35;0.2;11.25;1.23;jja;171.2;2.78;djf;312;0.072;0.024;0.87;0;0.003;0.012;4.41;4.03;0.77;0.25;0.85;0.64;0.78;0.4;0.5;0.088;0.07;0.343;0.414;0.243;0.112;0.019;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;307
305;51.364;734;724;174;896;273;9;41;0.901;0.51;3.84;2.3;1.63;0.6;0.86;0.33;0.18;11.5;1.26;jja;175.9;2.84;djf;312;0.222;0;0.735;0;0;0.031;4.88;4.55;0.8;0.23;0.88;0.71;0.72;0.38;0.5;0.117;0.07;0.343;0.416;0.241;0.111;0.019;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;307
306;32.39;685;681;147;773;291;7.1;300;0.899;0.72;3.7;2.3;1.62;0.62;0.87;0.33;0.17;11.6;1.24;jja;177.15;2.83;djf;313;0.216;0;0.758;0;0;0.02;4.98;4.67;0.81;0.24;0.89;0.71;0.59;0.4;0.49;0.136;0.07;0.352;0.425;0.223;0.124;0.019;sc;0;0;0;0;0;0;0.981;0.019;0;0;0;0;0;-11.8;0.063;307
307;37.618;564;563;134;575;260;9.1;19;0.764;0.62;3.63;2.31;1.62;0.64;0.98;0.33;0.16;11.4;1.25;jja;178.35;2.86;djf;313;0.195;0;0.728;0;0;0.076;4.93;4.57;0.81;0.25;0.9;0.7;0.67;0.78;0.48;0.164;0.12;0.351;0.44;0.208;0.119;0.013;sc;0;0;0;0;0;0;0.753;0.247;0;0;0;0;0;-11.9;0.092;311
308;17.946;607;617;83;440;188;6.3;69;0.76;0.58;3.37;2.29;1.62;0.68;0.97;0.29;0.14;11.9;1.24;jja;184.25;3.01;djf;231;0.546;0;0.443;0;0;0.011;4.66;4.34;0.81;0.19;0.92;0.79;1.85;0.32;0.47;0.115;0.06;0.409;0.388;0.202;0.065;0.013;sm;0;0.009;0;0;0;0;0;0.991;0;0;0;0;0;-15;0.188;309
309;108.057;566;546;136;785;206;15.7;355;0.746;0.55;3.51;2.3;1.63;0.66;0.98;0.31;0.14;11.8;1.23;jja;180.45;2.93;djf;231;0.54;0;0.414;0;0;0.046;4.47;4.16;0.79;0.2;0.92;0.78;1.03;0.38;0.48;0.145;0.07;0.384;0.382;0.234;0.079;0.014;sm;0;0;0;0;0;0;0.478;0.522;0;0;0;0;0;-12.1;0.128;310
310;42.344;323;304;61;426;63;13.5;43;0.543;0.73;2.97;2.37;1.65;0.8;1.24;0.28;0.09;12.3;1.21;jja;189.9;3.07;djf;211;0.696;0;0.204;0;0;0.087;2.86;2.49;0.72;0.21;0.86;0.69;10.85;0.85;0.48;0.253;0.13;0.406;0.338;0.255;0.065;0.006;sm;0;0.03;0;0;0;0;0;0.97;0;0;0;0;0;-15;0.184;311
311;106.576;376;336;122;680;99;22.1;11;0.528;0.53;3.15;2.36;1.64;0.75;1.18;0.3;0.11;11.9;1.21;jja;185.75;3;djf;211;0.699;0;0.206;0;0.004;0.085;3.18;2.82;0.73;0.21;0.86;0.7;6.7;0.81;0.48;0.247;0.13;0.381;0.375;0.245;0.076;0.008;sm;0;0.046;0;0;0;0;0.142;0.812;0;0;0;0;0;-12.6;0.163;314
312;11.225;751;732;110;531;137;4.7;348;0.802;0.49;2.54;2.25;1.68;0.89;0.92;0.36;0.12;13.2;1.22;jja;203.2;3.26;djf;312;0.257;0;0.743;0;0;0.001;4.53;4.02;0.78;0.31;0.88;0.6;1;0.65;0.48;0.722;0.11;0.45;0.35;0.2;0.123;0.013;mt;0;0.909;0;0;0;0;0;0;0;0.091;0;0;0;-13.8;0.029;313
313;204.646;669;668;172;788;128;22.1;135;0.729;0.45;2.53;2.26;1.68;0.89;0.99;0.4;0.12;13.3;1.2;jja;203.6;3.23;djf;312;0.459;0;0.507;0;0;0.025;3.77;3.36;0.74;0.25;0.89;0.68;0.93;0.65;0.47;0.673;0.11;0.443;0.355;0.201;0.125;0.011;mt;0;0.853;0.029;0;0;0;0;0;0;0.118;0;0;0;-13.7;0.035;314
314;2500.384;361;327;123;806;74;124.4;81;0.453;0.63;2.63;2.31;1.69;0.88;1.03;0.25;0.07;12.65;1.2;jja;196.45;3.28;son;211;0.627;0;0.227;0;0.003;0.116;2.47;2.21;0.68;0.19;0.82;0.69;14.32;0.84;0.47;0.48;0.12;0.449;0.336;0.216;0.088;0.007;sm;0;0.132;0.161;0;0;0;0;0.702;0;0.005;0;0;0;-14.5;0.138;323
315;95.289;400;349;129;684;110;13.4;13;0.824;0.57;3.15;2.38;1.65;0.76;1.17;0.31;0.12;11.9;1.21;jja;186.6;3;djf;242;0.808;0;0.174;0;0;0.018;3.39;2.96;0.75;0.22;0.91;0.73;5.25;1.07;0.48;0.216;0.15;0.376;0.38;0.244;0.113;0.007;sm;0;0.006;0;0;0;0;0.153;0.84;0;0;0;0;0;-12.6;0.169;317
316;37.156;451;432;116;598;127;11.4;16;0.606;0.66;3.14;2.35;1.67;0.75;1.11;0.32;0.13;12.15;1.22;jja;187;2.99;djf;231;0.646;0;0.311;0;0;0.043;4.05;3.69;0.78;0.21;0.92;0.75;3.12;1.22;0.48;0.194;0.16;0.388;0.371;0.241;0.132;0.006;sm;0;0.276;0;0;0;0;0.27;0.454;0;0;0;0;0;-12.4;0.105;317
317;153.499;330;307;85;556;88;19.7;330;0.71;0.39;2.69;2.42;1.72;0.9;1.29;0.29;0.09;12.5;1.21;jja;198.85;3.19;djf;211;0.739;0;0.228;0;0;0.033;2.77;2.43;0.7;0.21;0.83;0.66;7.59;0.87;0.48;0.294;0.14;0.399;0.351;0.249;0.075;0.006;sm;0;0.143;0.045;0;0;0;0.039;0.773;0;0;0;0;0;-13.2;0.151;323
318;42.272;830;814;177;845;285;7.9;18;0.928;0.49;3.77;2.34;1.66;0.62;0.81;0.36;0.19;11.8;1.22;jja;176.45;2.82;djf;312;0.135;0;0.843;0;0;0;4.87;4.54;0.79;0.25;0.87;0.68;0.67;0.38;0.5;0.106;0.07;0.345;0.418;0.238;0.115;0.019;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;319
319;102.389;721;699;171;896;248;15.3;17;0.747;0.54;3.53;2.32;1.64;0.66;0.88;0.34;0.16;12;1.23;jja;179.75;2.87;djf;313;0.381;0;0.582;0;0;0.028;4.69;4.42;0.8;0.21;0.89;0.74;0.7;0.44;0.5;0.128;0.07;0.346;0.409;0.246;0.116;0.018;sc;0;0.008;0;0;0;0;0.992;0;0;0;0;0;0;-11.8;0.06;320
320;144.888;559;537;156;882;218;17.7;24;0.767;0.53;3.07;2.37;1.68;0.77;1.03;0.34;0.13;12.55;1.24;jja;188.9;2.99;djf;313;0.473;0;0.492;0;0;0.035;4.64;4.3;0.8;0.23;0.92;0.73;0.9;0.77;0.49;0.169;0.11;0.386;0.381;0.234;0.114;0.012;sc;0;0.064;0;0;0;0;0.815;0.12;0;0;0;0;0;-11.9;0.072;323
321;92.002;301;287;53;386;65;14.4;12;0.752;0.32;2.54;2.45;1.74;0.96;1.36;0.29;0.1;13.25;1.23;jja;205.65;3.29;djf;211;0.817;0;0.15;0;0;0.033;2.47;2.21;0.68;0.19;0.8;0.67;12.9;0.85;0.48;0.283;0.14;0.398;0.347;0.255;0.058;0.005;sm;0;0.038;0;0;0;0;0.009;0.952;0;0;0;0;0;-13.8;0.182;323
322;48.434;627;636;128;654;186;6.8;106;1.151;0.62;2.48;2.25;1.72;0.91;1.06;0.45;0.11;13.7;1.21;jja;206.65;3.21;djf;312;0.318;0;0.649;0;0;0.029;4.28;3.73;0.76;0.28;0.87;0.62;0.81;0.68;0.47;0.665;0.11;0.436;0.362;0.202;0.14;0.009;mt;0;0.905;0;0;0;0;0;0;0;0.095;0;0;0;-13.8;0.03;323
323;439.97;391;350;143;777;117;34.2;345;0.692;0.47;2.31;2.41;1.76;1.04;1.29;0.32;0.09;13.75;1.22;jja;212.9;3.42;djf;211;0.479;0;0.438;0;0.001;0.056;3.24;2.87;0.72;0.24;0.84;0.64;5.38;0.74;0.47;0.459;0.12;0.427;0.358;0.215;0.108;0.008;mt;0;0.565;0.006;0;0;0;0.029;0.399;0;0;0;0;0;-13.3;0.083;351
324;163.301;383;361;97;491;85;16.7;353;0.864;0.42;2.14;2.45;1.77;1.14;1.4;0.35;0.08;14.7;1.2;jja;222.45;3.55;djf;211;0.515;0;0.419;0;0;0.054;3.02;2.59;0.71;0.28;0.83;0.58;3.14;0.76;0.47;0.467;0.12;0.421;0.356;0.223;0.108;0.008;mt;0;0.6;0;0;0;0;0;0.4;0;0;0;0;0;-14.3;0.082;351
325;102.86;832;815;192;914;308;10.5;47;1.095;0.59;3.7;2.37;1.67;0.64;0.83;0.38;0.18;12.05;1.22;jja;177.4;2.81;djf;312;0.074;0;0.87;0;0;0.008;4.57;4.14;0.78;0.28;0.86;0.62;0.63;0.39;0.49;0.099;0.07;0.357;0.428;0.215;0.122;0.02;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;328
326;51.581;905;860;209;1170;292;9.5;37;0.85;0.65;3.64;2.34;1.72;0.64;0.78;0.4;0.2;11.05;1.21;jja;171.7;2.78;djf;312;0.102;0.003;0.841;0;0;0.027;4.04;3.61;0.74;0.28;0.82;0.58;0.7;0.37;0.49;0.069;0.06;0.336;0.412;0.252;0.119;0.018;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;327
327;52.037;794;748;202;1141;283;11.8;10;0.689;0.69;3.53;2.38;1.68;0.67;0.86;0.41;0.19;11.95;1.25;jja;177.25;2.81;djf;312;0.14;0;0.808;0;0;0.037;4.22;3.75;0.75;0.28;0.83;0.59;0.79;0.61;0.48;0.091;0.1;0.353;0.436;0.211;0.126;0.016;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;328
328;136.785;682;655;178;1014;295;14.8;6;0.893;0.61;3.33;2.38;1.68;0.71;0.94;0.38;0.16;12.65;1.23;jja;185.6;2.91;djf;313;0.078;0;0.867;0;0;0.04;4.91;4.5;0.8;0.29;0.88;0.63;0.66;0.53;0.49;0.141;0.09;0.35;0.428;0.222;0.115;0.017;sc;0;0;0;0;0;0;0.969;0.031;0;0;0;0;0;-11.8;0.064;332
329;41.208;719;684;148;860;271;7.5;355;0.97;0.34;2.85;2.43;1.77;0.85;1;0.4;0.13;13.45;1.26;NA;199.45;3.1;djf;313;0.095;0;0.87;0;0;0.005;4.51;4.06;0.77;0.31;0.85;0.58;0.59;0.52;0.49;0.141;0.08;0.348;0.423;0.23;0.12;0.017;sc;0;0;0;0;0;0;0.975;0.025;0;0;0;0;0;-11.8;0.063;331
330;90.844;756;737;174;999;293;17;8;0.633;0.52;3.1;2.42;1.73;0.78;0.94;0.4;0.15;13.15;1.26;NA;192.3;2.99;djf;313;0.09;0;0.882;0;0;0.006;4.91;4.44;0.79;0.32;0.87;0.59;0.6;0.38;0.49;0.132;0.07;0.351;0.423;0.226;0.119;0.02;sc;0;0;0;0;0;0;0.935;0.065;0;0;0;0;0;-11.8;0.068;331
331;84.28;571;558;115;716;170;12.9;277;0.806;0.46;2.75;2.42;1.74;0.88;1.11;0.38;0.13;13.3;1.25;jja;201.45;3.16;djf;313;0.432;0;0.512;0;0;0.057;4.72;4.39;0.81;0.25;0.92;0.72;0.87;0.43;0.49;0.177;0.07;0.351;0.384;0.265;0.088;0.014;sc;0;0;0;0;0;0;0.533;0.467;0;0;0;0;0;-12.1;0.121;332
332;169.791;554;516;187;1088;198;21.8;359;0.675;0.46;2.8;2.42;1.7;0.86;1.09;0.35;0.13;12.55;1.26;jja;197.65;3.08;djf;313;0.397;0;0.529;0;0;0.065;4.45;4.14;0.79;0.24;0.9;0.71;1.49;0.54;0.48;0.187;0.09;0.358;0.4;0.241;0.097;0.014;sm;0;0.025;0;0;0;0;0.343;0.632;0;0;0;0;0;-12.3;0.141;333
333;98.62;282;278;37;394;39;19;4;0.59;0.58;2.18;2.51;1.77;1.15;1.48;0.3;0.09;14.6;1.23;jja;223.6;3.57;djf;211;0.578;0;0.142;0;0.003;0.273;1.54;1.42;0.64;0.19;0.75;0.62;17.92;0.79;0.47;0.148;0.12;0.378;0.401;0.221;0.099;0.01;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;351
334;77.753;872;883;61;353;84;18.7;101;0.533;0.43;2.88;2.15;1.58;0.75;0.85;0.47;0.14;12.15;1.23;jja;191.95;3.05;djf;312;0.407;0;0.548;0;0;0.013;3.79;3.52;0.74;0.19;0.85;0.72;1.02;0.55;0.44;0.599;0.09;0.62;0.24;0.141;0.063;0.017;pa;0;0;1;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;336
335;268.822;709;696;92;507;81;28.4;78;0.65;0.44;2.67;2.18;1.56;0.82;0.99;0.47;0.11;12.75;1.19;jja;196.2;3.09;djf;312;0.608;0;0.363;0;0;0.028;3.15;2.88;0.71;0.19;0.85;0.72;1.03;0.47;0.38;0.832;0.07;0.764;0.155;0.081;0.039;0.015;pa;0;0.075;0.925;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;336
336;275.85;759;753;103;521;102;29.1;29;0.644;0.51;2.75;2.18;1.61;0.79;0.95;0.49;0.12;12.6;1.2;jja;196.1;3.09;djf;312;0.389;0;0.566;0;0;0.034;3.64;3.24;0.73;0.23;0.85;0.67;1.02;0.51;0.41;0.752;0.08;0.666;0.214;0.121;0.053;0.015;pa;0;0.23;0.77;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;339
337;32.811;803;800;38;208;61;9.1;51;0.713;0.48;2.74;2.2;1.64;0.8;0.93;0.53;0.12;12.95;1.19;NA;199.05;3.11;djf;312;0.457;0;0.528;0;0;0.015;3.59;3.22;0.73;0.21;0.86;0.7;1;0.65;0.45;0.553;0.11;0.493;0.326;0.181;0.125;0.01;mt;0;0.834;0.166;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;338
338;62.089;715;719;50;298;71;14;36;0.634;0.5;2.63;2.23;1.66;0.85;1.03;0.53;0.11;13.65;1.21;jja;203.8;3.15;djf;312;0.455;0;0.514;0;0;0.031;3.66;3.26;0.73;0.22;0.89;0.71;1.03;0.62;0.47;0.843;0.11;0.424;0.366;0.21;0.106;0.009;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;339
339;433.855;552;560;70;531;81;34.3;90;0.685;0.49;2.31;2.24;1.66;0.97;1.22;0.49;0.09;14.15;1.19;jja;212.6;3.3;djf;211;0.495;0;0.465;0;0.003;0.019;3.54;3.14;0.73;0.23;0.87;0.69;1.26;0.48;0.47;0.752;0.09;0.418;0.372;0.211;0.066;0.01;mt;0;0.657;0.283;0;0;0;0;0;0;0.06;0;0;0;-13.9;0.023;342
340;140.084;480;487;82;317;56;17.2;90;0.774;0.46;2.01;2.3;1.63;1.14;1.38;0.46;0.09;16.45;1.2;jja;229.5;3.65;djf;211;0.622;0;0.351;0;0;0.025;2.88;2.52;0.7;0.22;0.84;0.66;1.04;0.69;0.47;0.452;0.11;0.412;0.359;0.229;0.071;0.008;mt;0;0.703;0;0;0;0;0;0;0;0.297;0;0;0;-13.5;0.072;341
341;81.195;434;455;87;338;66;15.1;158;0.675;0.48;1.9;2.4;1.65;1.26;1.5;0.45;0.09;16.85;1.2;jja;234.7;3.73;djf;211;0.533;0;0.415;0;0;0.052;2.89;2.49;0.7;0.24;0.84;0.64;1.02;1.02;0.48;0.492;0.15;0.409;0.346;0.245;0.09;0.006;mt;0;0.796;0;0;0;0;0;0;0;0.204;0;0;0;-13.6;0.053;342
